,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,artist
13278,,0.0,,,,,,,,,"CIRCLE OF GOYA Y LUCIENTES, FRANCISCO JOSÉ DE"
13279,,14895.88,,,,,,,,,ATTRIBUTED TO LOUIS DE CAULLERY CAMBRAI BEFORE 1582 - 1621 ANTWERP
13280,,0.0,,,,,,,,,ATTRIBUTED TO PIETER AERTSEN BORN CIRCA 1550-DIED CIRCA 1612
13281,0.0,0.0,,,,,,,,,MANNER OF NICOLAS LANCRET
13282,,25323.0,,,,,,,,,CIRCLE OF JEAN-BAPTISTE MONNOYER
13283,,7447.94,,,,,,,,,LOMBARD SCHOOL 18TH CENTURY
13284,,17875.06,,,,,,,,,ALEXANDER ROSLIN MALMÖ 1718 - 1793 PARIS
13285,,6330.15,,,,,,,,,CIRCLE OF ANTOINE MONNOYER
13286,0.0,7447.94,,,,,,,,,HUGUES TARAVAL PARIS 1729-1785
13287,,19364.65,,,,,,,,,"AFTER CLAUDE GELLÉE, CALLED CLAUDE LORRAIN"
13288,,0.0,,,,,,,,,ATTRIBUTED TO JACOB VAN STRY 1756-1815
13289,,0.0,,,,,,,,,MANNER OF CLAUDE-JOSEPH VERNET
13290,,52135.58,,,,,,,,,ALLAERT VAN EVERDINGEN ALKMAAR 1621 - 1675 AMSTERDAM
13291,,0.0,,,,,,,,,CIRCLE OF JAN MIEL
13292,,15640.68,,,,,,,,,CIRCLE OF JACOB ISAACKSZ. VAN RUISDAEL HAARLEM 1628/9 - 1682 AMSTERDAM
13293,,7447.94,,,,,,,,,FOLLOWER OF HENDRICK VAN BALEN
13294,,17875.06,,,,,,,,,FRANS YKENS ANTWERP 1601 - BEFORE 1693
13295,,0.0,,,,,,,,,CIRCLE OF FRANS FRANCKEN THE ELDER
13296,,0.0,,,,,,,,,FRANCO-FLEMISH SCHOOL 18TH CENTURY
13297,13358.63,10427.12,,,,,,,,,CIRCLE OF JEAN BAPTISTE HUËT
13298,,3723.97,,,,,,,,,ADAM DE COLONIA ROTTERDAM 1634 - 1685
13299,0.0,0.0,,,,,,,,,FOLLOWER OF DAVID TENIERS THE YOUNGER
13300,,0.0,,,,,,,,,JACOB WILLEMSZ. DE WET HAARLEM CIRCA 1610 - 1675
13301,,70755.44,,,,,,,,,JAN JOSEFSZ. VAN GOYEN LEIDEN 1596 - 1656 THE HAGUE
13302,,14895.88,,,,,,,,,CORNELIS JONSON VAN CEULEN LONDON 1593 - 1661 UTRECHT
13303,,0.0,,,,,,,,,JACOB DUCK UTRECHT (?) CIRCA 1600 - 1667
13304,,0.0,,,,,,,,,RAFAËL GOVERTSZ. CAMPHUYSEN 1597/1598 – 1657
13305,,0.0,,,,,,,,,BENJAMIN GERRITSZ. CUYP DORDRECHT 1612 - 1652
13306,,0.0,,,,,,,,,ADRIAEN DE GRYEF ANTWERP 1670 - 1715 BRUSSELS
13307,10390.04,0.0,,,,,,,,,FOLLOWER OF JAN JOSEFSZ. VAN GOYEN
13308,,7447.94,,,,,,,,,FOLLOWER OF CORNEILLE DE LYON 17TH CENTURY
13309,,11916.71,,,,,,,,,FLEMISH SCHOOL 16TH CENTURY
13310,,0.0,,,,,,,,,FOLLOWER OF PIER FRANCESCO MOLA
13311,,26812.59,,,,,,,,,BARTHOLOMÄUS IGNAZ WEISS MUNICH CIRCA 1740-1814
13312,,0.0,,,,,,,,,NIKOLAJ-ABRAHAM ABILGAARD COPENHAGEN 1743 - 1809
13313,,0.0,,,,,,,,,JOSEPH DORFFMEISTER OEDENBURG 1764-CIRCA 1814
13314,,25323.0,,,,,,,,,MARMADUKE CRADOCK 1660-1717
13315,,14895.88,,,,,,,,,ATTRIBUTED TO MATTHIAS WITHOOS AMERSFOORT 1627-1703 HOORN
13316,,0.0,,,,,,,,,ABRAHAM BISSCHOP DORDRECHT 1660 - 1731 MIDDELBURG
13317,,7447.94,,,,,,,,,FRANCIS ALLEYNE FL.1774-1790
13318,,16385.47,,,,,,,,,"JOHN HOPPNER, R.A. LONDON 1758-1810"
13319,,22343.82,,,,,,,,,ATTRIBUTED TO SAMUEL LANE 1780-1859
13320,,0.0,,,,,,,,,CIRCLE OF GEORGE ROMNEY
13321,,0.0,,,,,,,,,"JOHN JAMES MASQUERIER, R.A. CHELSEA 1778 - 1855 BRIGHTON"
13322,,26812.59,,,,,,,,,WILLIAM WILLIAMS FL. 1758-1797
13323,,0.0,,,,,,,,,ATTRIBUTED TO ENOCH SEEMAN GDANSK C.1694-1745
13324,,0.0,,,,,,,,,FOLLOWER OF SIR GODFREY KNELLER
13325,,4468.76,,,,,,,,,BARTHOLOMEW DANDRIDGE LONDON 1691 - AFTER 1754
13326,,8937.53,,,,,,,,,FOLLOWER OF JOHN MICHAEL WRIGHT
13327,,55859.56,,,,,,,,,"ATTRIBUTED TO JOHN OPIE, R.A. 1761-1807"
13328,,5958.35,,,,,,,,,CIRCLE OF FERDINAND GEORG WALDMÜLLER
13329,,0.0,,,,,,,,,SIR GODFREY KNELLER LÜBECK 1646 - 1723 LONDON
13330,,23833.42,,,,,,,,,ALESSANDRO LA VOLPE 1820-1893
13331,5937.17,18619.85,,,,,,,,,PIETRO GABRINI 1865-1926
13332,,8192.73,,,,,,,,,GIORGIO BELLONI 1861-1944
13333,,25323.0,,,,,,,,,CESARE VIANELLO 1803-1894
13334,,6331.35,,,,,,,,,ACHILLE VERTUNNI 1826-1897
13335,37107.3,33515.73,,,,,,,,,FRANCESCO BERGAMINI 1815 - 1883
13336,,7447.94,,,,,,,,,ANGELO ZOFFOLI ACTIVE 1860-1910
13337,26717.26,8937.53,,,,,,,,,GIUSEPPE SIGNORINI 1857-1932
13338,,11171.91,,,,,,,,,AURELIANO DE BERUETE MADRID 1845-1912
13339,,4468.76,,,,,,,,,ALEXANDRE GABRIEL DECAMPS 1803-1860
13340,13358.63,16385.47,,,,,,,,,ALBERT LYNCH 1851-1912
13341,,0.0,,,,,,,,,LUIS RICARDO FALÉRO 1851-1896
13342,,8937.53,,,,,,,,,CHARLES-ÉMILE JACQUE 1813-1894
13343,0.0,0.0,,,,,,,,,CHARLES EMILE JACQUE 1813-1894
13344,,11916.71,,,,,,,,,CHARLES-FRANÇOIS DAUBIGNY 1817-1878
13345,0.0,40218.88,,,,,,,,,JOSEPH BAIL 1862-1921
13346,,7447.94,,,,,,,,,PIERRE-MARIE BEYLE 1838-1902
13347,,14151.09,,,,,,,,,THÉOPHILE EMMANUEL DUVERGER 1821-1886
13348,,5958.35,,,,,,,,,ADOLPHE-ALEXANDRE LESREL 1839-1929
13349,,14151.09,,,,,,,,,*** LAROQUE 19TH CENTURY
13350,,6330.15,,,,,,,,,C. DUPRAT 19TH/20TH CENTURY
13351,,5213.56,,,,,,,,,HENRI RONDEL 1857-1919
13352,,10427.12,,,,,,,,,GABRIEL FERRIER 1847-1914
13353,,5958.35,,,,,,,,,VICTOR MARAIS-MILTON 1872-1948
13354,,0.0,,,,,,,,,ANTOINE HENAULT B. 1810
13355,,26812.59,,,,,,,,,FRANÇOIS ETIENNE VILLERET CIRCA 1800 - 1866 PARIS
13356,,12661.5,,,,,,,,,RENÉ-CHARLES-EDMOND HIS 1877-1960
13357,,14151.09,,,,,,,,,PAUL BIVA 1851-1900
13358,,5958.35,,,,,,,,,JEAN-JACQUES-AUGUSTIN-RAYMOND AUBERT MARSEILLE 1781 - 1857
13359,0.0,7447.94,,,,,,,,,JEAN-LOUIS FORAIN 1852-1931
13360,,11916.71,,,,,,,,,THEODORE CHASSERIAU 1819-1856
13361,,29791.76,,,,,,,,,STEFANO BRUZZI 1835-1911
13362,,0.0,,,,,,,,,JEAN-CHARLES-JOSEPH RÉMOND PARIS 1795 - 1875
13363,,5958.35,,,,,,,,,CONSTANT TROYON 1810-1865
13364,0.0,37239.7,,,,,,,,,ALEXANDRE CABANEL 1824-1889
13365,26717.260000000002,4468.76,,,,,,,,,EUGÈNE CARRIÈRE 1849-1906
13366,48239.49,159385.93,,,,,,,,,EDOUARD LÉON CORTÈS 1882-1969
13367,,12661.5,,,,,,,,,ELISABETH SONREL 1874-1953
13368,,11916.71,,,,,,,,,MARY L. GOW 1851-1929
13369,,4840.57,,,,,,,,,STEPHEN LEWIN FL.1890-C.1910
13370,,6703.15,,,,,,,,,WILLIAM BROMLEY FL.1835-1888
13371,,14151.09,,,,,,,,,WILLIAM HEMSLEY R.B.A. 1819-1893
13372,,10427.12,,,,,,,,,JAMES HOLLAND 1799-1870
13373,,0.0,,,,,,,,,SIDNEY RICHARD PERCY 1821-1886
13374,,4468.76,,,,,,,,,JOHN ANTHONY PULLER ACTIVE 1821-1866
13375,,0.0,,,,,,,,,"HENRY NELSON O'NEIL, A.R.A. 1817-1880"
13376,,0.0,,,,,,,,,GEORGE TURNER 1843-1910
13377,,0.0,,,,,,,,,GUSTAV POPE D. 1895
13378,,0.0,,,,,,,,,CHARLES COOPER HENDERSON 1803-1877
13379,,6703.15,,,,,,,,,ALFRED FONTVILLE DE BRÉANSKI 1877-1945
13380,0.0,37239.7,,,,,,,,,JOHN LINNELL 1792-1882
13381,,37239.7,,,,,,,,,"RICHARD ANSDELL, R.A. 1815-1885"
13382,,8937.53,,,,,,,,,AFTER JAMES ABBOTT MCNEIL WHISTLER 1834-1903
13383,0.0,11916.71,,,,,,,,,CHARLES JAMES THERIAT 1860-1934
13384,0.0,29791.76,,,,,,,,,KONSTANTIN EGOROVICH MAKOVSKY 1839-1915
13385,,14895.88,,,,,,,,,LORÀND (ROLAND) ZUBRICZKY B. 1869
13386,,0.0,,,,,,,,,ALBERT NIKOLAEVICH BENOIS 1852-1936
13387,0.0,0.0,,,,,,,,,IVAN KONSTANTINOVICH AIVAZOVSKY 1817-1900
13388,11874.34,48411.61,,,,,,,,,RUSSIAN SCHOOL 19TH CENTURY
13389,0.0,26812.59,,,,,,,,,GEORGY IVANOVICH GABASHVILI (GIGO GABAEV) 1862-1936
13390,20037.940000000002,13406.29,,,,,,,,,ADOLF (CONSTANTIN) BAUMGARTNER-STOILOFF 1850-1924
13391,,8192.73,,,,,,,,,HERMAN-JEAN-JOSEPH RICHIR 1866-1942
13392,,10427.12,,,,,,,,,ILLARION MIKHAILOVICH PRIANISHNIKOV 1840-1894
13393,,7447.94,,,,,,,,,APOLLINARI MIKHAILOVICH VASNETSOV 1856-1933
13394,0.0,0.0,,,,,,,,,NIKOLAI NIKANOROVICH DUBOVSKOY 1859-1918
13395,0.0,0.0,,,,,,,,,CHARLES VAN DEN EYCKEN 1809-1891
13396,,29791.76,,,,,,,,,EUGÈNE VERBOECKHOVEN 1798-1881
13397,,0.0,,,,,,,,,LODEWIJK JOHANNES KLEIJN 1817-1897
13398,,11916.71,,,,,,,,,BERNARD POTHAST 1882-1966
13399,14842.92,10427.12,,,,,,,,,JOZEF ISRAELS 1824-1911
13400,,8937.53,,,,,,,,,BERNHARD POTHAST 1882-1966
13401,,11916.71,,,,,,,,,JAN PORTIELJE 1829-1908
13402,,0.0,,,,,,,,,FREDERICK HENDRIK KAEMMERER 1839-1902
13403,,0.0,,,,,,,,,EDWARD ANTOON PORTIELJE 1861-1949
13404,0.0,0.0,,,,,,,,,CARLO BÖCKLIN 1870-1934
13405,,4468.76,,,,,,,,,LOUIS SOONIUS 1883-1956
13406,,37239.7,,,,,,,,,GEORGES CROEGAERT 1848-1923
13407,,14151.09,,,,,,,,,BARON CUNO VON BODENHAUSEN B. 1852
13408,0.0,16385.47,,,,,,,,,FRITZ ZUBER-BÜHLER 1822-1896
13409,0.0,8937.53,,,,,,,,,RUDOLF AUGUST WILHELM LEHMANN 1819-1905
13410,,11916.71,,,,,,,,,JOSEPH BERNARD 1864-1933
13411,,17875.06,,,,,,,,,LOVIS CORINTH 1858-1925
13412,,8192.73,,,,,,,,,EDUARD RITTER 1808-1853
13413,,0.0,,,,,,,,,HERMANN BETHKE 1825-1895
13414,,203179.82,,,,,,,,,MASTER OF THE MISERICORDIA
13415,,663760.47,,,,,,,,,AMBROGIO DI STEFANO DA FOSSANO CALLED IL BERGOGNONE
13416,,1699917.99,,,,,,,,,LORENZO MONACO
13417,,0.0,,,,,,,,,"FLEMISH SCHOOL, MID-17TH CENTURY"
13418,,1146982.87,,,,,,,,,"LUCAS CRANACH THE ELDER, LUCAS CRANACH THE YOUNGER"
13419,571155.55,1003982.41,,,,,,,,,JAN JANSZ. VAN DE VELDE
13420,,317580.19,,,,,,,,,WILLEM SCHELLINKS
13421,,646481.25,,,,,,,,,STUDIO OF GEORGES DE LA TOUR
13422,,331880.24,,,,,,,,,ORAZIO RIMINALDI
13423,,0.0,,,,,,,,,THEODOR VAN LOON
13424,,217479.87,,,,,,,,,OTTMAR ELLIGER THE ELDER
13425,,188879.78,,,,,,,,,ATTRIBUTED TO ANDREA SACCHI
13426,,0.0,,,,,,,,,LUCIO MASSARI
13427,,59583.53,,,,,,,,,FLAMINIO TORRI
13428,185833.36,720960.6599999999,,,,,,,,,SIR PETER LELY
13429,,1499717.34,,,,,,,,,MAURICE-QUENTIN DE LA TOUR
13430,,1175582.96,,,,,,,,,PIERRE SUBLEYRAS
13431,,217479.87,,,,,,,,,JUAN DE VALDÉS LEAL
13432,,288980.1,,,,,,,,,ANTONIO PONCE
13433,,503480.79,,,,,,,,,"STUDIO OF GIOVANNI ANTONIO CANAL, CALLED CANALETTO"
13434,,29791.76,,,,,,,,,CIRCLE OF JAN GOSSAERT CALLED MABUSE
13435,,44687.64,,,,,,,,,ATTRIBUTED TO JEAN PERRÉAL
13436,,153129.66,,,,,,,,,JAN JANSZ. DEN UYL THE ELDER
13437,,0.0,,,,,,,,,OSAIS BEERT THE ELDER AND STUDIO
13438,,74479.41,,,,,,,,,JEREMIAS VAN WINGHE
13439,,0.0,,,,,,,,,PETER WTEWAEL
13440,,52135.58,,,,,,,,,ATTRIBUTED TO GERRIT DOU
13441,,260380.01,,,,,,,,,BARTHOLOMEUS VAN BASSEN AND ESAIAS VAN DE VELDE
13442,,37239.7,,,,,,,,,ABRAHAM VAN DIJCK
13443,,52135.58,,,,,,,,,ATTRIBUTED TO THOMAS DE KEYSER
13444,,0.0,,,,,,,,,MICHIEL SWEERTS AND STUDIO
13445,,0.0,,,,,,,,,"STUDIO OF JACOPO ROBUSTI, CALLED JACOPO TINTORETTO"
13446,,0.0,,,,,,,,,GIOVAN BERNARDO LAMA
13447,,0.0,,,,,,,,,"FRENCH SCHOOL, CIRCA 1600"
13448,,44687.64,,,,,,,,,"BOLOGNESE SCHOOL, CIRCA 1600"
13449,,117379.55,,,,,,,,,CIRCLE OF GIORGIO DE CASTELFRANCO CALLED GIORGIONE
13450,,10427.12,,,,,,,,,"CIRCLE OF GIOVANNI FRANCESCO BARBIERI, CALLED IL GUERCINO"
13451,,44687.64,,,,,,,,,FOLLOWER OF MARINUS VAN REYMERSWAELE
13452,,0.0,,,,,,,,,ATTRIBUTED TO AGOSTINO VERROCCHIO
13453,,17875.06,,,,,,,,,CIRCLE OF MATTIA PRETI
13454,,0.0,,,,,,,,,ANDREA DE LEONE
13455,,0.0,,,,,,,,,"VITTORE GHISLANDI, CALLED FRA GALGARIO"
13456,,0.0,,,,,,,,,S***R***
13457,,0.0,,,,,,,,,ATTRIBUTED TO ADAM FRANS VAN DER MEULEN
13458,,0.0,,,,,,,,,NICOLO BAMBINI
13459,,37239.7,,,,,,,,,ATTRIBUTED TO CORRADO GIAQUINTO
13460,,0.0,,,,,,,,,FOLLOWER OF DONATO CRETI
13461,,0.0,,,,,,,,,"FRENCH SCHOOL, CIRCA 1750"
13462,,74479.41,,,,,,,,,ATTRIBUTED TO GIAMBATTISTA TIEPOLO
13463,,0.0,,,,,,,,,ATTRIBUTED TO HENDRIK WILLEM SCHWEICKARDT
13464,,145979.64,,,,,,,,,STUDIO OF ALLAN RAMSAY
13465,,0.0,,,,,,,,,ATTRIBUTED TO CHRISTIAEN VAN POL
13466,,20854.23,,,,,,,,,CLAUDE-JOSEPH FRAICHOT
13467,,117379.55,,,,,,,,,HUBERT ROBERT AND STUDIO
13468,,88779.45,,,,,,,,,ATTRIBUTED TO JEAN-BAPTISTE REGNAULT
13469,,0.0,,,,,,,,,FRANÇOIS-PASCAL-SIMON GÉRARD
13470,,0.0,,,,,,,,,ISIDORE-ALEXANDRE-AUGUSTIN PILS
13471,,44687.64,,,,,,,,,GIUSEPPE GHERARDI
13472,0.0,0.0,,,,,,,,,GIOVANNI GHISOLFI
13473,0.0,0.0,,,,,,,,,NEAPOLITAN SCHOOL
13474,,0.0,,,,,,,,,JEAN LE CLERC
13475,,0.0,,,,,,,,,ATTRIBUTED TO ACHILLE ETNA MICHALLON
13476,,0.0,,,,,,,,,CIRCLE OF FRANCESCO GUARDI
13477,,0.0,,,,,,,,,ATTRIBUTED TO WILLIAM JAMES
13478,,0.0,,,,,,,,,LANCELOT THÉODORE TURPIN DE CRISSÉ
13479,,0.0,,,,,,,,,TOBIAS STIMMER
13480,,65541.88,,,,,,,,,JOST AMMAN
13481,,87140.9,,,,,,,,,HANS BOCK THE ELDER
13482,,20854.23,,,,,,,,,ABRAHAM BICKHART
13483,,32770.94,,,,,,,,,CHRISTOPH MURER
13484,,48411.61,,,,,,,,,DANIEL LINDTMAYER
13485,,0.0,,,,,,,,,ATTRIBUTED TO CHRISTIAN BOCKSTORFFER
13486,,32770.94,,,,,,,,,DANIEL LANG
13487,,0.0,,,,,,,,,HANS JEGLI
13488,,0.0,,,,,,,,,CIRCLE OF DANIEL LINDTMAYER
13489,,0.0,,,,,,,,,"MONOGRAMMIST HCK, CIRCA 1600"
13490,,14895.88,,,,,,,,,JOSIAS MURER
13491,,3723.97,,,,,,,,,HANS CASPAR LANG
13492,,7447.94,,,,,,,,,HANS FELIX SCHÄRER
13493,,11916.71,,,,,,,,,HIERONYMUS LANG
13494,,0.0,,,,,,,,,HANS ZEHNDER
13495,,6703.15,,,,,,,,,"SWISS SCHOOL, CIRCA 1570"
13496,,0.0,,,,,,,,,"SWISS SCHOOL, CIRCA 1579"
13497,,0.0,,,,,,,,,WERNER KÜBLER THE YOUNGER
13498,,0.0,,,,,,,,,ATTRIBUTED TO HIERONYMUS LANG
13499,,17130.26,,,,,,,,,FOLLOWER OF DANIEL LINDTMAYER
13500,,0.0,,,,,,,,,FOLLOWER OF HIERONYMUS LANG
13501,,0.0,,,,,,,,,"GERMAN SCHOOL, CIRCA 1560"
13502,,5958.35,,,,,,,,,GROSSHANS THOMANN
13503,,0.0,,,,,,,,,ATTRIBUTED TO DANIEL LANG
13504,,9682.32,,,,,,,,,"CIRCLE OF BARTHOLOMÄUS SPRANGER, CIRCA 1600"
13505,,88779.45,,,,,,,,,JÖRG BREU THE ELDER
13506,,19364.65,,,,,,,,,"SOUTH GERMAN SCHOOL, LATE 15TH CENTURY  "
13507,,0.0,,,,,,,,,HANS FRANCKENBERGER THE ELDER
13508,,4468.76,,,,,,,,,PHILIP SCHEIRER
13509,,13406.29,,,,,,,,,ATTRIBUTED TO HANS JOHANN ROTTENHAMMER THE ELDER
13510,,81629.43,,,,,,,,,JOHANN FRIEDRICH OVERBECK
13511,,0.0,,,,,,,,,CIRCLE OF JAN MASSYS
13512,,37239.7,,,,,,,,,"GERMAN SCHOOL, MID 16TH CENTURY"
13513,,0.0,,,,,,,,,JEAN COUSIN THE YOUNGER
13514,,17875.06,,,,,,,,,"ATTRIBUTED TO VINCENZO TAMAGNI, CALLED VINCENZO DA SAN GEMIGNANO"
13515,,0.0,,,,,,,,,ATTRIBUTED TO GIULIO CAMPI
13516,17811.5,5958.35,,,,,,,,,CARLO URBINO
13517,,14895.88,,,,,,,,,"ATTRIBUTED TO JACOPO ROBUSTI, CALLED JACOPO TINTORETTO"
13518,,7447.94,,,,,,,,,CIRCLE OF FEDERICO BAROCCI
13519,,9682.32,,,,,,,,,"GIACOMO NEGRETTI, CALLED PALMA IL GIOVANE"
13520,,5958.35,,,,,,,,,"VENETIAN SCHOOL, 17TH CENTURY  "
13521,229174.68,0.0,,,,,,,,,VENTURA SALIMBENI
13522,,19364.65,,,,,,,,,ATTRIBUTED TO FILIPPO TARCHIANI
13523,,14895.88,,,,,,,,,ANTONIO GIONIMA
13524,,5958.35,,,,,,,,,ATTRIBUTED TO GIOVANNI RAFFAELE BADARACCO
13525,,0.0,,,,,,,,,CARLO ALBERTO BARATTA
13526,,0.0,,,,,,,,,MARCO MARCOLA
13527,,5958.35,,,,,,,,,CONRAD MARTIN METZ
13528,,0.0,,,,,,,,,ADRIAEN JANSZ. VAN OSTADE AND CORNELIS DUSART    
13529,,14895.88,,,,,,,,,"REMBRANDT SCHOOL, CIRCA 1650"
13530,,8937.53,,,,,,,,,ATTRIBUTED TO ISACK VAN OSTADE
13531,,4468.76,,,,,,,,,PIETER PIETERSZ. BARBIERS
13532,0.0,4468.76,,,,,,,,,GERMAN SCHOOL 18TH CENTURY
13533,,37239.7,,,,,,,,,SIMONE POMARDI
13534,,6703.15,,,,,,,,,ATTRIBUTED TO HENRI-JOSEPH HARPIGNIES
13535,,0.0,,,,,,,,,PHILIBERT D'AMIENS DE RANCHICOURT
13536,8905.75,0.0,,,,,,,,,LEONARDO MARINI
13537,,0.0,,,,,,,,,GAETANO PIATTOLI
13538,125274.24,0.0,,,,,,,,,GILBERT STUART 1755-1828
13539,,1489.59,,,,,,,,,ATTRIBUTED TO FRANÇOIS-JOSEPH KINSOEN 1771-1839
13540,28201.55,7819.74,,,,,,,,,MATHER BROWN 1761-1831
13541,129430.26,0.0,,,,,,,,,CHARLES WILLSON PEALE 1741-1827
13542,8905.75,0.0,,,,,,,,,EMIL CARLSEN 1853-1932
13543,,67031.47,,,,,,,,,CHRISTIAN SCHUSSELE 1824/26-1879
13544,,63307.5,,,,,,,,,"BENJAMIN WEST, P.R.A. SWARTHMORE, PA 1738-1820 LONDON"
13545,,4841.76,,,,,,,,,JOHN RAMSEY CONNER 1869-1952
13546,,6331.35,,,,,,,,,LAWRENCE CARMICHAEL EARLE 1845-1921
13547,,25323.0,,,,,,,,,OSKAR GROSS 1871-1936
13548,159116.1,9310.52,,,,,,,,,BESSIE POTTER VONNOH 1872-1955
13549,,5586.55,,,,,,,,,WALTER GRIFFIN 1861-1935
13550,,6331.35,,,,,,,,,THOMAS BAILEY GRIFFIN 1858-1918
13551,,3723.97,,,,,,,,,EDWARD GEORGE HANDEL LUCAS 1861-1936
13552,,20854.23,,,,,,,,,JOSHUA SHAW CIRCA 1777-1860
13553,16327.21,9682.32,,,,,,,,,JAMES HAMILTON 1853-1894
13554,,3352.17,,,,,,,,,ELLIOTT DAINGERFIELD 1859-1932
13555,14842.92,12661.5,,,,,,,,,EMILE ALBERT GRUPPE 1896-1978
13556,,5586.55,,,,,,,,,"C. OLIVER, DATED 1875"
13557,10390.04,5213.56,,,,,,,,,HENRY PEMBER SMITH 1854-1907
13558,,3723.97,,,,,,,,,CLARENCE E. BRADLEY 1858-1925
13559,,20854.23,,,,,,,,,ATTRIBUTED TO THOMAS BUTTERSWORTH 1768-1842
13560,,16385.47,,,,,,,,,"ARTIST UNKNOWN, 19TH CENTURY"
13561,,16385.47,,,,,,,,,MINNIE EVANS 1892-1987
13562,,0.0,,,,,,,,,ATTRIBUTED TO WILLIAM M.S. DOYLE (1769-1825)
13563,35623.009999999995,12661.5,,,,,,,,,FREDERICK JURGEN HUGE 1809-1878
13564,,78054.42,,,,,,,,,JAMES BARD 1815-1897
13565,,0.0,,,,,,,,,CHINESE SCHOOL 19TH CENTURY
13566,,0.0,,,,,,,,,WILLIAM GAY YORKE (1817- C. 1888)
13567,,8937.53,,,,,,,,,LOUIS DODD (1943-2006)
13568,,0.0,,,,,,,,,"SCHOOL OF LAMQUA, CIRCA 1840"
13569,,88779.45,,,,,,,,,CHARLES SIDNEY RALEIGH (1830-1925)
13570,,0.0,,,,,,,,,"CHARLES SIDNEY RALEIGH, DATED 1901"
13571,,7447.94,,,,,,,,,ATTRIBUTED TO SAMUEL F. B. MORSE 1791-1872
13572,25975.11,81629.43,,,,,,,,,JOSEPH WHITING STOCK (1815-1855)
13573,5195.02,,,,,,,,,,"TRIPLE PORTRAIT OF ALFRED DREYFUS, EMILE ZOLA AND GEORGE PIQUART, FRAMED..."
13574,0.0,,,,,,,,,,ZE'EV RABAN 1890-1970
13575,0.0,,,,,,,,,,BORIS SCHATZ 1867-1932
13576,0.0,,,,,,,,,,ABEL PANN 1883-1963
13577,10390.04,,,,,,,,,,LAZAR KRESTIN 1868-1938
13578,444397.02,,,,,,,,,,ISIDOR KAUFMANN 1853-1921
13579,9647.9,,,,,,,,,,JOSEF SUSS 1892 - 1961
13580,10390.04,,,,,,,,,,ALEXANDER SOCHACZEWSKI 1843-1923
13581,0.0,,,,,,,,,,LUIS SEVILLA 19TH CENTURY
13582,0.0,,,,,,,,,,MOZART ROTTMANN B. 1874
13583,0.0,,,,,,,,,,JOHANNES BOSBOOM 1817-1891
13584,0.0,,,,,,,,,,JACOB BINDER 19TH/20TH CENTURY
13585,0.0,,,,,,,,,,ALFRED AARON WOLMARK 1877-1961
13586,8163.61,,,,,,,,,,MAURYCY TREBACZ 1861-1941
13587,0.0,,,,,,,,,,OTTO EICHINGER 1922-2004
13588,0.0,,,,,,,,,,MORITZ DANIEL OPPENHEIM 1800-1882
13589,349550.76000000007,,,,,,,,,,MANÉ-KATZ 1894-1962
13590,0.0,,,,,,,,,,BENCION CUKIERMAN [BEN ZION ZUCKERMAN] 1890-1944
13591,8905.75,,,,,,,,,,ARTHUR SZYK 1894-1951
13592,0.0,,,,,,,,,,SHALOM MOSKOWITZ OF SAFED 1895-1980
13593,14842.92,,,,,,,,,,WILHELM WACHTEL 1875-1942
13594,119485.5,,,,,,,,,,MOSHE CASTEL 1909-1992
13595,38591.59,,,,,,,,,,SAMUEL BAK B. 1933
13596,41560.18,,,,,,,,,,YOSL BERGNER B. 1920
13597,11132.19,,,,,,,,,,JACQUES CHAPIRO 1887-1972
13598,135961.15,,,,,,,,,,JANKEL ADLER 1895-1949
13599,31912.28,,,,,,,,,,MOSHE MOKADY 1902-1975
13600,17811.5,,,,,,,,,,KOSSO ELOUL 1920-1995
13601,0.0,,,,,,,,,,NAPHTALI BEZEM B. 1924
13602,188208.22,,,,,,,,,,CHANA ORLOFF 1888-1968
13603,0.0,,,,,,,,,,NACHUM GUTMAN 1898-1980
13604,76441.03,,,,,,,,,,MICHEL KIKOÏNE 1892-1968
13605,86831.08,,,,,,,,,,PINCHUS KRÉMÈGNE 1890-1981
13606,379385.03,,,,,,,,,,MORDECAI ARDON 1896-1992
13607,13358.62,,,,,,,,,,MOSHE GERSHUNI B. 1936
13608,0.0,,,,,,,,,,LEA NIKEL 1918-2005
13609,109837.61,,,,,,,,,,ASIM ABU SHAKRA 1961-1990
13610,85346.79000000001,,,,,,,,,,MICHAEL GROSS 1920-2004
13611,37107.3,,,,,,,,,,ABRAHAM MINTCHINE 1898-1931
13612,19295.8,,,,,,,,,,ISSACHAR BER RYBACK 1897-1935
13613,0.0,,,,,,,,,,AVIGDOR ARIKHA B. 1929
13614,112212.47,,,,,,,,,,MARCEL JANCO 1895-1984
13615,51208.07,,,,,,,,,,LUDWIG BLUM 1891-1975
13616,29685.84,,,,,,,,,,HENRI HAYDEN 1883-1970
13617,28201.55,,,,,,,,,,MELA MUTER 1876-1967
13618,9647.900000000001,,,,,,,,,,ANNA TICHO 1894-1980
13619,20037.940000000002,,,,,,,,,,AVIVA URI 1927-1989
13620,17811.5,,,,,,,,,,RAFFI LAVIE 1937-2007
13621,0.0,,,,,,,,,,MOSHE KUPFERMAN 1926-2003
13622,0.0,,,,,,,,,,LARRY ABRAMSON B. 1954
13623,0.0,,,,,,,,,,TSIBI GEVA B. 1951
